,index,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Source,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Category_0,Item_Category_1,Item_Category_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
13152,4629,NCU53,167.3842,2611.4595423423425,Health and Hygiene,167.3842,5.485,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13153,4630,FDF47,224.8746,3670.0526530612237,Starchy Foods,224.8746,20.85,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13154,4631,FDS55,149.7734,346.89728372093043,Fruits and Vegetables,149.7734,7.02,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13155,4632,FDZ52,110.5886,281.4820818181818,Frozen Foods,110.5886,19.2,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13156,4633,FDL04,105.3622,1372.688490740741,Frozen Foods,105.3622,19.0,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13157,4634,NCM26,152.734,2453.7477006993004,Others,152.734,20.5,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13158,4635,FDX43,168.05,2611.4595423423425,Fruits and Vegetables,168.05,5.655,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13159,4636,FDP52,227.801,3670.0526530612237,Frozen Foods,227.801,18.7,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13160,4637,DRK49,41.4138,677.1027476190472,Soft Drinks,41.4138,14.15,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13161,4638,FDE38,165.3842,2611.4595423423425,Canned,165.3842,6.52,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13162,4639,DRF13,145.2444,2926.514496045199,Soft Drinks,145.2444,12.1,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13163,4640,FDK41,84.9224,219.2185209302326,Frozen Foods,84.9224,14.3,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13164,4641,FDJ04,120.0124,3242.0620715328487,Frozen Foods,120.0124,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13165,4642,FDZ44,118.5808,1752.2524399999998,Fruits and Vegetables,118.5808,8.185,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13166,4643,FDS11,225.7088,3670.0526530612237,Breads,225.7088,7.05,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13167,4644,FDA55,224.8088,3670.0526530612237,Fruits and Vegetables,224.8088,17.2,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13168,4645,NCW53,194.0162,2880.9695613636377,Health and Hygiene,194.0162,18.35,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13169,4646,FDB49,99.8384,2517.882088484848,Baking Goods,99.8384,12.792854228644991,1985,OUT027,test,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13170,4647,FDD23,188.1898,3223.075949726775,Starchy Foods,188.1898,9.5,2007,OUT017,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13171,4648,NCV42,110.0228,1879.05405,Household,110.0228,6.26,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13172,4649,NCZ29,127.7362,1752.2524399999998,Health and Hygiene,127.7362,15.0,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13173,4650,FDQ26,58.0562,842.2509434554978,Dairy,58.0562,13.5,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13174,4651,FDV08,40.5454,677.1027476190472,Fruits and Vegetables,40.5454,7.35,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13175,4652,FDC53,99.9384,1559.3429752688166,Frozen Foods,99.9384,8.68,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13176,4653,FDV58,197.4452,482.69954262295056,Snack Foods,197.4452,20.85,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13177,4654,NCP02,58.3562,165.91858165137612,Household,58.3562,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13178,4655,DRI37,56.8904,842.2509434554978,Soft Drinks,56.8904,15.85,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13179,4656,FDQ12,229.601,4025.7071368421043,Baking Goods,229.601,12.65,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13180,4657,FDE33,76.5644,1285.9048144000003,Fruits and Vegetables,76.5644,19.35,1997,OUT046,test,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13181,4658,FDX27,95.0436,1559.3429752688166,Dairy,95.0436,20.7,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13182,4659,FDM22,51.56399999999999,796.9525121212118,Snack Foods,51.56399999999999,14.0,2007,OUT017,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13183,4660,NCH30,113.88600000000001,281.4820818181818,Household,113.88600000000001,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13184,4661,FDC04,241.7854,4025.7071368421043,Dairy,241.7854,15.6,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13185,4662,FDO38,79.7986,1285.9048144000003,Canned,79.7986,17.25,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13186,4663,FDV52,117.0466,3242.0620715328487,Frozen Foods,117.0466,12.792854228644991,1985,OUT027,test,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13187,4664,FDB32,94.5778,1559.3429752688166,Fruits and Vegetables,94.5778,20.6,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13188,4665,FDV43,46.5086,796.9525121212118,Fruits and Vegetables,46.5086,16.0,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13189,4666,FDI24,178.237,2935.162773049645,Baking Goods,178.237,10.3,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13190,4667,FDR40,81.7618,1285.9048144000003,Frozen Foods,81.7618,9.1,2007,OUT017,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13191,4668,FDW02,124.5704,2001.554929113923,Dairy,124.5704,4.805,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13192,4669,FDE44,48.4692,796.9525121212118,Fruits and Vegetables,48.4692,14.65,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13193,4670,FDL38,89.4172,1385.9825439999995,Canned,89.4172,13.8,1997,OUT046,test,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13194,4671,NCT54,96.0094,219.2185209302326,Household,96.0094,8.695,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13195,4672,DRJ39,219.7482,584.7577647727275,Dairy,219.7482,20.25,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13196,4673,FDW55,248.6092,4034.8005631578935,Fruits and Vegetables,248.6092,12.6,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13197,4674,DRF13,144.5444,346.89728372093043,Soft Drinks,144.5444,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13198,4675,NCW17,129.5994,2177.3578406779666,Health and Hygiene,129.5994,18.0,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13199,4676,FDP13,40.448,677.1027476190472,Canned,40.448,8.1,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13200,4677,FDS08,174.437,2935.162773049645,Fruits and Vegetables,174.437,5.735,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13201,4678,NCP17,62.6168,937.7102075471696,Health and Hygiene,62.6168,19.35,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13202,4679,NCO53,182.1608,3389.226979354838,Health and Hygiene,182.1608,16.2,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13203,4680,FDH19,173.9738,2935.162773049645,Meat,173.9738,19.35,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13204,4681,FDJ04,119.8124,2210.5219801801795,Frozen Foods,119.8124,18.0,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13205,4682,FDG10,56.9588,842.2509434554978,Snack Foods,56.9588,6.63,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13206,4683,FDA40,87.5856,219.2185209302326,Frozen Foods,87.5856,16.0,1998,OUT010,test,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13207,4684,FDI53,161.9236,2611.4595423423425,Frozen Foods,161.9236,8.895,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13208,4685,FDU09,56.0956,165.91858165137612,Snack Foods,56.0956,7.71,1998,OUT010,test,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13209,4686,FDK60,98.3068,1559.3429752688166,Baking Goods,98.3068,16.5,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13210,4687,FDR43,34.819,583.8145788617887,Fruits and Vegetables,34.819,18.2,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13211,4688,FDW22,220.0114,3670.0526530612237,Snack Foods,220.0114,9.695,2007,OUT017,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13212,4689,DRP47,252.1382,584.7577647727275,Hard Drinks,252.1382,15.75,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13213,4690,DRG48,145.8102,346.89728372093043,Soft Drinks,145.8102,5.78,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13214,4691,FDA14,146.17600000000002,2926.514496045199,Dairy,146.17600000000002,16.1,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13215,4692,FDU49,87.954,1385.9825439999995,Canned,87.954,19.5,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13216,4693,FDK28,256.9646,4133.318104761905,Frozen Foods,256.9646,5.695,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13217,4694,FDT19,173.608,2935.162773049645,Fruits and Vegetables,173.608,7.59,1997,OUT046,test,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13218,4695,NCQ42,125.2678,1827.8328454545444,Household,125.2678,20.35,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13219,4696,FDD03,234.43,4025.7071368421043,Dairy,234.43,13.3,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13220,4697,NCM53,108.32799999999999,1542.279094,Health and Hygiene,108.32799999999999,18.75,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13221,4698,NCX53,140.8154,1827.8328454545444,Health and Hygiene,140.8154,20.1,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13222,4699,FDV14,85.8856,2517.882088484848,Dairy,85.8856,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13223,4700,NCZ54,161.4552,2926.514496045199,Household,161.4552,14.65,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13224,4701,FDB39,55.4272,842.2509434554978,Dairy,55.4272,11.6,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13225,4702,DRC24,153.4998,2926.514496045199,Soft Drinks,153.4998,17.85,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13226,4703,FDY36,74.138,1105.4514228187923,Baking Goods,74.138,12.3,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13227,4704,FDN01,176.637,2935.162773049645,Breakfast,176.637,8.895,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13228,4705,DRH25,52.7324,842.2509434554978,Soft Drinks,52.7324,18.7,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13229,4706,FDV08,43.8454,677.1027476190472,Fruits and Vegetables,43.8454,7.35,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13230,4707,NCP53,238.8906,4025.7071368421043,Health and Hygiene,238.8906,14.75,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13231,4708,FDU52,156.563,346.89728372093043,Frozen Foods,156.563,7.56,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13232,4709,NCI42,206.9954,3670.0526530612237,Household,206.9954,18.75,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13233,4710,FDZ14,120.3756,2210.5219801801795,Dairy,120.3756,7.71,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13234,4711,FDF11,240.6538,4025.7071368421043,Starchy Foods,240.6538,10.195,1997,OUT046,test,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13235,4712,FDQ13,85.7908,1385.9825439999995,Canned,85.7908,11.1,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13236,4713,FDO32,46.606,92.67548155339807,Fruits and Vegetables,46.606,6.36,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13237,4714,DRJ37,153.3024,2232.84702184874,Soft Drinks,153.3024,10.8,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13238,4715,FDY43,168.1474,2926.514496045199,Fruits and Vegetables,168.1474,14.85,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13239,4716,NCT41,153.2024,2926.514496045199,Health and Hygiene,153.2024,15.7,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13240,4717,NCV17,132.5626,1827.8328454545444,Health and Hygiene,132.5626,18.85,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13241,4718,FDM04,53.2666,1378.2631852760742,Frozen Foods,53.2666,12.792854228644991,1985,OUT027,test,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13242,4719,DRB48,38.3822,507.04640366972484,Soft Drinks,38.3822,16.75,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13243,4720,FDM24,152.8366,2490.5268867052027,Baking Goods,152.8366,6.135,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13244,4721,FDT37,254.1014,4034.8005631578935,Canned,254.1014,14.15,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13245,4722,NCO05,97.3384,219.2185209302326,Health and Hygiene,97.3384,7.27,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13246,4723,FDL13,234.03,4025.7071368421043,Breakfast,234.03,13.85,1997,OUT046,test,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13247,4724,FDL15,152.8682,2926.514496045199,Meat,152.8682,17.85,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13248,4725,FDB11,223.4404,3327.9525829268273,Starchy Foods,223.4404,16.0,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13249,4726,FDL14,156.1972,346.89728372093043,Canned,156.1972,12.792854228644991,1985,OUT019,test,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13250,4727,FDY10,114.5176,281.4820818181818,Snack Foods,114.5176,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13251,4728,FDJ40,110.7912,1784.4287381818183,Frozen Foods,110.7912,13.6,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13252,4729,NCW18,237.2248,4025.7071368421043,Household,237.2248,15.1,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13253,4730,NCY06,129.0968,2177.3578406779666,Household,129.0968,15.25,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13254,4731,DRE13,85.8198,1412.1562050420168,Soft Drinks,85.8198,6.28,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13255,4732,FDA26,217.2482,3670.0526530612237,Dairy,217.2482,7.855,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13256,4733,NCE19,52.8956,165.91858165137612,Household,52.8956,8.97,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13257,4734,FDE33,80.2644,1285.9048144000003,Fruits and Vegetables,80.2644,19.35,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13258,4735,DRL59,53.0298,1378.2631852760742,Hard Drinks,53.0298,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13259,4736,FDY07,45.5402,796.9525121212118,Fruits and Vegetables,45.5402,11.8,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13260,4737,FDF57,170.9448,3104.1898299065424,Fruits and Vegetables,170.9448,14.5,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13261,4738,FDM58,110.1544,1784.4287381818183,Snack Foods,110.1544,16.85,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13262,4739,FDP26,103.6306,2517.882088484848,Dairy,103.6306,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13263,4740,FDY32,165.021,2611.4595423423425,Fruits and Vegetables,165.021,7.605,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13264,4741,FDD51,47.2744,92.67548155339807,Dairy,47.2744,11.15,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13265,4742,FDU22,119.4124,1752.2524399999998,Snack Foods,119.4124,12.35,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13266,4743,FDZ49,222.0798,3327.9525829268273,Canned,222.0798,11.0,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13267,4744,NCI42,208.0954,3670.0526530612237,Household,208.0954,18.75,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13268,4745,FDT04,38.1822,1378.2631852760742,Frozen Foods,38.1822,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13269,4746,NCU41,190.4846,2880.9695613636377,Health and Hygiene,190.4846,18.85,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13270,4747,FDS56,263.1252,4133.318104761905,Fruits and Vegetables,263.1252,5.785,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13271,4748,NCN42,147.6418,2453.7477006993004,Household,147.6418,20.25,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13272,4749,FDK34,238.3564,4025.7071368421043,Snack Foods,238.3564,13.35,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13273,4750,FDB03,240.2538,4025.7071368421043,Dairy,240.2538,17.75,2007,OUT017,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13274,4751,DRJ25,49.2692,796.9525121212118,Soft Drinks,49.2692,14.6,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13275,4752,FDT25,123.7072,3242.0620715328487,Canned,123.7072,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13276,4753,FDN20,168.3474,2453.7477006993004,Fruits and Vegetables,168.3474,19.35,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13277,4754,FDP09,213.2902,3670.0526530612237,Snack Foods,213.2902,19.75,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13278,4755,FDM20,243.3144,584.7577647727275,Fruits and Vegetables,243.3144,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13279,4756,NCG55,114.3176,1922.149381714286,Household,114.3176,16.25,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13280,4757,NCP14,104.4306,1879.05405,Household,104.4306,8.275,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13281,4758,NCH06,245.74599999999998,4025.7071368421043,Household,245.74599999999998,12.3,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13282,4759,FDV52,117.5466,1922.149381714286,Frozen Foods,117.5466,20.7,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13283,4760,NCL07,40.548,677.1027476190472,Others,40.548,13.85,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13284,4761,DRJ11,190.6872,5329.314724444443,Hard Drinks,190.6872,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13285,4762,DRO59,74.7012,1105.4514228187923,Hard Drinks,74.7012,11.8,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13286,4763,FDW15,147.6734,346.89728372093043,Meat,147.6734,15.35,1998,OUT010,test,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
