,index,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Source,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Category_0,Item_Category_1,Item_Category_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
12713,4190,FDO51,41.4112,677.1027476190472,Meat,41.4112,6.785,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12714,4191,FDA44,57.293,842.2509434554978,Fruits and Vegetables,57.293,19.7,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12715,4192,NCJ31,239.9196,3327.9525829268273,Others,239.9196,19.2,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12716,4193,FDX37,99.47,1559.3429752688166,Canned,99.47,16.2,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12717,4194,NCD18,229.3668,3290.20735882353,Household,229.3668,16.0,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12718,4195,FDN40,154.0998,4117.317712631578,Frozen Foods,154.0998,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12719,4196,FDL33,194.9452,3223.075949726775,Snack Foods,194.9452,7.235,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12720,4197,DRF48,188.4898,3223.075949726775,Soft Drinks,188.4898,5.73,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12721,4198,FDW08,105.12799999999999,1654.4898417391307,Fruits and Vegetables,105.12799999999999,12.1,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12722,4199,FDX39,212.9586,3327.9525829268273,Meat,212.9586,14.3,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12723,4200,FDB38,161.392,2453.7477006993004,Canned,161.392,19.5,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12724,4201,FDY46,186.0898,2880.9695613636377,Snack Foods,186.0898,18.6,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12725,4202,NCB06,158.49200000000002,2926.514496045199,Health and Hygiene,158.49200000000002,17.6,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12726,4203,FDA34,172.808,3104.1898299065424,Starchy Foods,172.808,11.5,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12727,4204,FDA35,120.5072,1827.8328454545444,Baking Goods,120.5072,14.85,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12728,4205,FDQ07,219.1456,3290.20735882353,Fruits and Vegetables,219.1456,15.1,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12729,4206,FDU32,122.1414,1827.8328454545444,Fruits and Vegetables,122.1414,8.785,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12730,4207,FDU26,121.1782,2210.5219801801795,Dairy,121.1782,16.7,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12731,4208,FDU13,146.5418,346.89728372093043,Canned,146.5418,8.355,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12732,4209,FDO09,263.691,4506.845892156862,Snack Foods,263.691,13.5,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12733,4210,FDW03,102.8306,219.2185209302326,Meat,102.8306,12.792854228644991,1985,OUT019,test,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12734,4211,FDB38,160.592,2453.7477006993004,Canned,160.592,19.5,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12735,4212,FDL26,154.8972,346.89728372093043,Canned,154.8972,18.0,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12736,4213,NCN43,123.67299999999999,1827.8328454545444,Others,123.67299999999999,12.15,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12737,4214,FDH08,231.201,3583.0027000000005,Fruits and Vegetables,231.201,7.51,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12738,4215,NCC31,157.5972,346.89728372093043,Household,157.5972,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12739,4216,FDH14,139.5838,2177.3578406779666,Canned,139.5838,17.1,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12740,4217,FDL40,98.441,1559.3429752688166,Frozen Foods,98.441,17.7,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12741,4218,FDD20,122.9046,2001.554929113923,Fruits and Vegetables,122.9046,14.15,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12742,4219,NCV53,240.488,3583.0027000000005,Health and Hygiene,240.488,8.27,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12743,4220,FDD16,73.4696,1105.4514228187923,Frozen Foods,73.4696,20.5,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12744,4221,FDP24,120.0756,2210.5219801801795,Baking Goods,120.0756,20.6,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12745,4222,FDQ25,172.9422,3104.1898299065424,Canned,172.9422,8.63,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12746,4223,FDM38,52.9982,842.2509434554978,Canned,52.9982,5.885,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12747,4224,NCT18,179.5976,425.93559145299145,Household,179.5976,14.6,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12748,4225,FDM34,132.5626,2177.3578406779666,Snack Foods,132.5626,19.0,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12749,4226,DRH37,166.4526,425.93559145299145,Soft Drinks,166.4526,17.6,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12750,4227,NCE07,143.4154,2309.2007980000008,Household,143.4154,8.18,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12751,4228,FDG12,118.9098,2210.5219801801795,Baking Goods,118.9098,6.635,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12752,4229,FDB59,198.4084,584.7577647727275,Snack Foods,198.4084,18.25,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12753,4230,FDS10,179.1318,2588.5638200000017,Snack Foods,179.1318,19.2,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12754,4231,FDN21,161.5236,346.89728372093043,Snack Foods,161.5236,18.6,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12755,4232,FDM02,88.4198,1385.9825439999995,Canned,88.4198,12.5,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12756,4233,FDO44,112.3228,1922.149381714286,Fruits and Vegetables,112.3228,12.6,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12757,4234,NCN17,102.3358,1654.4898417391307,Health and Hygiene,102.3358,11.0,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12758,4235,FDH16,91.883,1460.7407669724769,Frozen Foods,91.883,10.5,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12759,4236,FDL44,160.3894,2453.7477006993004,Fruits and Vegetables,160.3894,18.25,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12760,4237,FDY47,128.231,2001.554929113923,Breads,128.231,8.6,2007,OUT017,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12761,4238,DRI39,54.993,842.2509434554978,Dairy,54.993,13.8,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12762,4239,NCX54,104.3622,1372.688490740741,Household,104.3622,9.195,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12763,4240,FDE59,36.2532,583.8145788617887,Starchy Foods,36.2532,12.15,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12764,4241,FDO46,188.6872,3223.075949726775,Snack Foods,188.6872,9.6,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12765,4242,DRE13,88.0198,1412.1562050420168,Soft Drinks,88.0198,6.28,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12766,4243,FDW14,88.7198,1412.1562050420168,Dairy,88.7198,8.3,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12767,4244,FDF35,107.7938,1542.279094,Starchy Foods,107.7938,15.0,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12768,4245,FDO50,90.3804,219.2185209302326,Canned,90.3804,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12769,4246,DRF49,114.9518,1922.149381714286,Soft Drinks,114.9518,7.27,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12770,4247,FDT60,125.8388,2001.554929113923,Baking Goods,125.8388,12.0,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12771,4248,FDP38,48.7008,796.9525121212118,Canned,48.7008,10.1,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12772,4249,FDA31,172.608,4117.317712631578,Fruits and Vegetables,172.608,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12773,4250,FDY52,62.5536,165.91858165137612,Frozen Foods,62.5536,6.365,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12774,4251,FDD03,231.93,6280.89088,Dairy,231.93,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12775,4252,FDN52,85.3198,1285.9048144000003,Frozen Foods,85.3198,9.395,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12776,4253,FDU20,119.6098,281.4820818181818,Fruits and Vegetables,119.6098,19.35,1998,OUT010,test,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12777,4254,FDD22,110.0544,1542.279094,Snack Foods,110.0544,10.0,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12778,4255,NCB55,58.4562,165.91858165137612,Household,58.4562,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12779,4256,FDN27,118.9808,1827.8328454545444,Meat,118.9808,20.85,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12780,4257,FDD16,76.5696,1285.9048144000003,Frozen Foods,76.5696,20.5,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12781,4258,FDW48,78.9618,1285.9048144000003,Baking Goods,78.9618,18.0,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12782,4259,DRN35,35.0532,583.8145788617887,Hard Drinks,35.0532,8.01,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12783,4260,FDX25,180.7292,3389.226979354838,Canned,180.7292,16.7,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12784,4261,DRD49,236.4564,4025.7071368421043,Soft Drinks,236.4564,9.895,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12785,4262,FDE21,114.2492,281.4820818181818,Fruits and Vegetables,114.2492,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12786,4263,FDN44,158.692,2926.514496045199,Fruits and Vegetables,158.692,13.15,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12787,4264,DRC01,47.5692,796.9525121212118,Soft Drinks,47.5692,5.92,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12788,4265,NCK30,252.3698,4034.8005631578935,Household,252.3698,14.85,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12789,4266,FDU39,58.7562,842.2509434554978,Meat,58.7562,18.85,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12790,4267,FDB49,98.7384,1559.3429752688166,Baking Goods,98.7384,8.3,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12791,4268,FDS12,125.8362,1827.8328454545444,Baking Goods,125.8362,9.1,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12792,4269,FDR57,156.8288,2232.84702184874,Snack Foods,156.8288,5.675,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12793,4270,FDX22,208.9928,5329.314724444443,Snack Foods,208.9928,12.792854228644991,1985,OUT027,test,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12794,4271,FDC60,90.3514,1412.1562050420168,Baking Goods,90.3514,5.425,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12795,4272,NCE42,232.5958,4025.7071368421043,Household,232.5958,21.1,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12796,4273,NCK42,216.2192,3670.0526530612237,Household,216.2192,7.475,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12797,4274,DRE01,242.8512,4025.7071368421043,Soft Drinks,242.8512,10.1,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12798,4275,FDE57,141.2154,1752.2524399999998,Fruits and Vegetables,141.2154,9.6,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12799,4276,DRK59,234.1616,584.7577647727275,Hard Drinks,234.1616,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12800,4277,FDB10,235.55900000000003,6280.89088,Snack Foods,235.55900000000003,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12801,4278,FDQ25,173.6422,2588.5638200000017,Canned,173.6422,8.63,1997,OUT046,test,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12802,4279,FDY26,210.3244,3670.0526530612237,Dairy,210.3244,20.6,2007,OUT017,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12803,4280,FDG28,243.6144,4025.7071368421043,Frozen Foods,243.6144,9.285,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12804,4281,FDM14,108.4254,1542.279094,Canned,108.4254,13.8,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12805,4282,NCH29,98.7726,1559.3429752688166,Health and Hygiene,98.7726,5.51,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12806,4283,FDD48,114.9176,1922.149381714286,Baking Goods,114.9176,10.395,1999,OUT049,test,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12807,4284,FDC17,210.3928,3670.0526530612237,Frozen Foods,210.3928,12.15,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12808,4285,DRH49,82.3592,2517.882088484848,Soft Drinks,82.3592,12.792854228644991,1985,OUT027,test,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
12809,4286,FDN44,160.292,2232.84702184874,Fruits and Vegetables,160.292,13.15,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12810,4287,FDC29,114.0176,1827.8328454545444,Frozen Foods,114.0176,8.39,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12811,4288,DRK01,93.4436,219.2185209302326,Soft Drinks,93.4436,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12812,4289,FDD48,114.2176,1922.149381714286,Baking Goods,114.2176,10.395,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12813,4290,FDB59,198.9084,2880.9695613636377,Snack Foods,198.9084,18.25,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12814,4291,FDY45,252.9356,584.7577647727275,Snack Foods,252.9356,17.5,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12815,4292,FDX60,77.99600000000001,1285.9048144000003,Baking Goods,77.99600000000001,14.35,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12816,4293,FDT09,131.5284,281.4820818181818,Snack Foods,131.5284,15.15,1998,OUT010,test,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12817,4294,DRB24,153.5656,2232.84702184874,Soft Drinks,153.5656,8.785,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12818,4295,FDL13,231.83,4025.7071368421043,Breakfast,231.83,13.85,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12819,4296,FDN16,102.59899999999999,1784.4287381818183,Frozen Foods,102.59899999999999,12.6,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12820,4297,FDK57,121.244,2210.5219801801795,Snack Foods,121.244,10.195,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12821,4298,FDO22,80.296,2517.882088484848,Snack Foods,80.296,12.792854228644991,1985,OUT027,test,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12822,4299,FDC57,194.482,482.69954262295056,Fruits and Vegetables,194.482,20.1,1998,OUT010,test,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12823,4300,FDZ13,49.535,1378.2631852760742,Canned,49.535,12.792854228644991,1985,OUT027,test,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12824,4301,FDW27,154.9314,2222.671282258065,Meat,154.9314,5.86,1987,OUT013,test,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12825,4302,FDX10,36.3874,583.8145788617887,Snack Foods,36.3874,6.385,1999,OUT049,test,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12826,4303,FDY08,140.4838,1752.2524399999998,Fruits and Vegetables,140.4838,9.395,2009,OUT018,test,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12827,4304,FDA49,86.1198,1385.9825439999995,Canned,86.1198,19.7,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12828,4305,FDC32,94.4462,1372.688490740741,Fruits and Vegetables,94.4462,18.35,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12829,4306,FDO04,53.5614,842.2509434554978,Frozen Foods,53.5614,16.6,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12830,4307,NCZ54,160.4552,2926.514496045199,Household,160.4552,14.65,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12831,4308,FDY40,47.7692,796.9525121212118,Frozen Foods,47.7692,15.5,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12832,4309,FDW36,107.4622,1542.279094,Baking Goods,107.4622,11.15,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12833,4310,FDE11,183.4924,3389.226979354838,Starchy Foods,183.4924,17.7,2007,OUT017,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12834,4311,DRE37,189.0872,3223.075949726775,Soft Drinks,189.0872,13.5,2002,OUT045,test,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12835,4312,NCK19,193.1478,3223.075949726775,Others,193.1478,9.8,2007,OUT017,test,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12836,4313,FDT19,174.908,2588.5638200000017,Fruits and Vegetables,174.908,7.59,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12837,4314,FDE56,61.5194,937.7102075471696,Fruits and Vegetables,61.5194,17.25,2002,OUT045,test,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12838,4315,FDZ57,126.6994,281.4820818181818,Snack Foods,126.6994,10.0,1998,OUT010,test,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12839,4316,FDB35,93.0804,1460.7407669724769,Starchy Foods,93.0804,12.3,2004,OUT035,test,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12840,4317,FDF09,35.3848,92.67548155339807,Fruits and Vegetables,35.3848,6.215,1998,OUT010,test,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12841,4318,FDO34,168.7816,2926.514496045199,Snack Foods,168.7816,17.7,1997,OUT046,test,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12842,4319,FDA55,225.3088,3670.0526530612237,Fruits and Vegetables,225.3088,17.2,1997,OUT046,test,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12843,4320,NCM18,60.8194,937.7102075471696,Household,60.8194,13.0,2004,OUT035,test,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12844,4321,FDJ20,122.9388,281.4820818181818,Fruits and Vegetables,122.9388,12.792854228644991,1985,OUT019,test,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12845,4322,DRQ35,125.8388,281.4820818181818,Hard Drinks,125.8388,12.792854228644991,1985,OUT019,test,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12846,4323,FDG02,190.3188,3223.075949726775,Canned,190.3188,7.855,1987,OUT013,test,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12847,4324,NCU29,144.67600000000002,2232.84702184874,Health and Hygiene,144.67600000000002,7.685,2009,OUT018,test,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
